selected_by_policy,model_name,family,top_k,top_k_sort,parameters_json,accuracy_mean,macro_f1_mean,weighted_f1_mean,roc_auc_ovr_macro_mean,roc_auc_ovr_weighted_mean,average_precision_macro_mean,average_precision_weighted_mean,empty_f1_mean,static_presence_f1_mean,movement_f1_mean,fit_time_ms_mean,prediction_time_ms_mean,prediction_time_us_per_window_mean,actual_tree_count_mean,actual_node_count_mean,actual_max_depth_mean,used_feature_count_mean,mean_comparisons_per_prediction_mean,selected_feature_count_mean,selected_subcarrier_count_mean,train_windows_mean,test_windows_mean,accuracy_std,macro_f1_std,weighted_f1_std,roc_auc_ovr_macro_std,roc_auc_ovr_weighted_std,average_precision_macro_std,average_precision_weighted_std,empty_f1_std,static_presence_f1_std,movement_f1_std,fit_time_ms_std,prediction_time_ms_std,prediction_time_us_per_window_std,actual_tree_count_std,actual_node_count_std,actual_max_depth_std,used_feature_count_std,mean_comparisons_per_prediction_std,selected_feature_count_std,selected_subcarrier_count_std,train_windows_std,test_windows_std
True,gradient_boosting_depth3_20_all,gradient_boosting,all,1100,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",0.8640677727784027,0.8615781701883318,0.861857675567844,0.9585816735245754,0.958671949576403,0.9188726506221697,0.9190039789438296,0.8576321862995542,0.7825860352636433,0.9445162890017977,85027.8037499993,10.827349999090075,10.69779949291,60.0,900.0,3.0,172.0,180.0,1100.0,100.0,4027.0,1012.0,0.015853487064117017,0.016812569525259974,0.016458306385182725,0.004017486239196955,0.004143871168973967,0.011796175695896194,0.012007820253114004,0.011693810949414157,0.028915562180446025,0.009828335445919628,305.1680499993381,0.3405500010558171,0.2942280662887131,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0
False,xgboost_depth3_20_all,xgboost,all,1100,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",0.8685281527309086,0.8650733769521917,0.8653542123094451,0.9594263723695667,0.959507817361943,0.9188942039040784,0.9190227975080438,0.8655444158424784,0.7853494292518683,0.9443262857622283,5139.841099999103,18.328250000195112,18.111247422395486,60.0,899.0,3.0,146.5,179.937369519833,1100.0,100.0,4027.0,1012.0,0.012377359080114975,0.01362173056846594,0.013266043421816115,0.008114837945996545,0.008237100779952655,0.02020340051233485,0.02042084082762355,0.006040283611073449,0.0244066683091074,0.01041823978521686,1.99120000070252,0.011650001397356391,0.08309781727958399,0.0,1.0,0.0,7.5,0.062630480167023,0.0,0.0,4.0,4.0
False,xgboost_depth2_20_all,xgboost,all,1100,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",0.8581544494438196,0.8541740144761094,0.8544782323828339,0.9591439500122416,0.9592447545891106,0.9253245580716245,0.9254802585194095,0.8547641176251906,0.7662684078910809,0.941489517912057,3569.921800002703,18.77644999694894,18.555908242831045,60.0,420.0,2.0,63.5,120.0,1100.0,100.0,4027.0,1012.0,0.011924290713660829,0.013393509780996987,0.013005126859874233,0.00392155069006675,0.004058353169349771,0.009324669304003108,0.00955107660255275,0.004695341834268979,0.023895526535148676,0.011589660973573501,12.16519999979937,0.46445000043604523,0.5322861990191399,0.0,0.0,0.0,0.5,0.0,0.0,0.0,4.0,4.0
False,xgboost_depth3_20_all,xgboost,all,1155,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",0.8520710059171598,0.848009211294244,0.8480147046091802,0.9411858491341958,0.9412052517532336,0.8872805905872186,0.8871618643885459,0.8498659517426274,0.7596638655462185,0.9344978165938864,5209.301399998367,24.68359999693348,24.342800785930454,60.0,892.0,3.0,137.0,179.49579831932772,1155.0,105.0,4025.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,gradient_boosting_depth3_20_all,gradient_boosting,all,1155,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",0.8471400394477318,0.842876062852774,0.8428754433374306,0.9430034822444466,0.9430202184646227,0.8938683441447713,0.8937428899535139,0.8426666666666667,0.7487352445193929,0.9372262773722628,89105.39770000105,13.84699999834993,13.655818538806637,60.0,900.0,3.0,175.0,180.0,1155.0,105.0,4025.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,xgboost_depth2_10_all,xgboost,all,1100,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 10, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",0.8472925259342583,0.8424927965113467,0.8428341007225426,0.9528964090525114,0.9530324871291075,0.9146474886838285,0.9148270834348111,0.8444457343108909,0.7481477031519084,0.9348849520712408,2369.8858999996446,17.401899998731096,17.195061162972365,30.0,210.0,2.0,37.0,60.0,1100.0,100.0,4027.0,1012.0,0.009990938632670948,0.012218374961982303,0.011790436788129383,0.0005978981917947601,0.0007695899858419786,0.006299787044280247,0.00655436485549854,0.0019154516729366078,0.02689334775121155,0.007846325461798781,12.873799998487812,0.1948000008269446,0.12452545076586485,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,4.0
False,logistic_regression_c0_1_all,logistic_regression,all,1100,"{""C"": 0.1, ""class_weight"": null, ""max_iter"": 20000}",0.8418244594425697,0.8420253774362195,0.842200780597006,0.9426707564909517,0.9427525261806006,0.8830032318085689,0.8831078037992077,0.8206257237360477,0.7746473756391743,0.9308030329334365,1471.5932000017347,7.53324999823235,7.4445280259990465,0.0,0.0,0.0,1100.0,3300.0,1100.0,100.0,4027.0,1012.0,0.0184117610298713,0.017698601760462562,0.017436471171523277,0.0030681419879086125,0.0031915209224394614,0.007625604682931719,0.00783622543009696,0.019429909087318203,0.016629882927803957,0.01703601326626547,351.7855000009149,0.1251499998033978,0.1530910196713382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
False,xgboost_depth3_20_all,xgboost,all,1034,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",0.8427299703264095,0.8392161088564976,0.8393449058843149,0.9521863947301531,0.952267810089665,0.928780468322009,0.9288706094273527,0.8830409356725146,0.752827140549273,0.8817802503477051,5457.925500002602,18.452399999659974,18.251632047141417,60.0,900.0,3.0,129.0,180.0,1034.0,94.0,4028.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,gradient_boosting_depth3_20_all,gradient_boosting,all,1045,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",0.8397626112759644,0.8387888721494575,0.8384892684443599,0.928450237059348,0.9282995723354519,0.8572422743258743,0.8568070476680087,0.8057142857142857,0.7534883720930232,0.9571639586410635,80886.39830000102,12.519600000814535,12.38338279012318,60.0,900.0,3.0,165.0,180.0,1045.0,95.0,4028.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,gradient_boosting_depth3_20_all,gradient_boosting,all,1056,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",0.8390668848634095,0.8362549460014334,0.8365447074169987,0.9530129593861748,0.9530947979125933,0.9130896580690692,0.9131783029157217,0.8325816886019016,0.7485005452562704,0.9276826041461277,81730.98633333332,12.702500000159489,12.561957346925572,60.0,899.3333333333334,3.0,172.0,180.0,1056.0,96.0,4028.0,1011.0,0.010722391381078892,0.013950253913220589,0.013385763275177374,0.0018700324878203238,0.0018468513393567186,0.004189064493663326,0.00408934295336151,0.004641882851029735,0.02962795170481933,0.011443061244408043,212.8268892084207,0.9375177911874901,0.8935441448205821,0.0,0.9428090415820567,0.0,4.546060565661952,0.0,0.0,0.0,3.559026084010437,3.559026084010437
